Sample Name,S Parameter,S Uncertainty,Left W Parameter,Left W Uncertainty,Right W Parameter,Right W Uncertainty,
T1T2_VacHeat_20260513_162411.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_165809.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_172219.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_175608.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_183002.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_190354.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_193747.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_194305.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_201656.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_205047.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_212444.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_215835.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_223236.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_230627.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_231218.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260513_234605.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_002002.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_005356.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_012751.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_020146.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_022609.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_025959.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_033352.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_040749.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_044146.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_051541.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_053951.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_061341.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_064726.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_072121.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_075515.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_082908.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_090302.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_093658.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_101056.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_104448.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_111839.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_115229.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_121656.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_125043.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_132433.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_135828.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_143226.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_150619.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_154017.csv,0,0,0,0,0,0,
T1T2_VacHeat_20260514_161344.csv,0,0,0,0,0,0,
