Sample Name,S Parameter,S Uncertainty,Left W Parameter,Left W Uncertainty,Right W Parameter,Right W Uncertainty,
zeolite_vacNoHeat_20260516_005404.csv,0.5654504060912927,0.0010336344157268196,0,0,0,0,
zeolite_vacNoHeat_20260516_011613.csv,0.5653691699703283,0.0010336805476354302,0,0,0,0,
zeolite_vacNoHeat_20260516_013822.csv,0.5656662235625133,0.0010339801282515364,0,0,0,0,
zeolite_vacNoHeat_20260516_020030.csv,0.5655084568890939,0.0010338438384481729,0,0,0,0,
zeolite_vacNoHeat_20260516_022236.csv,0.5657354717545495,0.0010344515350626815,0,0,0,0,
zeolite_vacNoHeat_20260516_024445.csv,0.5662096734035407,0.0010354444743489353,0,0,0,0,
zeolite_vacNoHeat_20260516_030652.csv,0.566934474479904,0.0010368314406223032,0,0,0,0,
zeolite_vacNoHeat_20260516_032900.csv,0.5655972926502748,0.0010339707183073745,0,0,0,0,
zeolite_vacNoHeat_20260516_035107.csv,0.5654517913937428,0.0010339920639304491,0,0,0,0,
zeolite_vacNoHeat_20260516_041311.csv,0.566279248485395,0.0010354343378567673,0,0,0,0,
zeolite_vacNoHeat_20260516_043510.csv,0.5668599836286001,0.0010366302867389693,0,0,0,0,
zeolite_vacNoHeat_20260516_045716.csv,0.5664507341621057,0.001035679692767371,0,0,0,0,
zeolite_vacNoHeat_20260516_051916.csv,0.5670379990970561,0.0010371218867365746,0,0,0,0,
zeolite_vacNoHeat_20260516_054121.csv,0.5667962416392001,0.0010363448250466651,0,0,0,0,
zeolite_vacNoHeat_20260516_060325.csv,0.5663352907493959,0.0010357118274598863,0,0,0,0,
zeolite_vacNoHeat_20260516_062527.csv,0.5659398384935521,0.0010351391243943202,0,0,0,0,
zeolite_vacNoHeat_20260516_064729.csv,0.5668322351928605,0.001037099826239595,0,0,0,0,
zeolite_vacNoHeat_20260516_070933.csv,0.566768960348575,0.001036610388072459,0,0,0,0,
zeolite_vacNoHeat_20260516_073138.csv,0.567410235225956,0.0010378492770969031,0,0,0,0,
zeolite_vacNoHeat_20260516_075340.csv,0.5674265760782077,0.001037455843799017,0,0,0,0,
zeolite_vacNoHeat_20260516_081536.csv,0.5667197901500155,0.0010363147034005283,0,0,0,0,
zeolite_vacNoHeat_20260516_083721.csv,0.5677220912257268,0.0010384563176547587,0,0,0,0,
zeolite_vacNoHeat_20260516_085904.csv,0.5680613050316929,0.0010393463596554795,0,0,0,0,
zeolite_vacNoHeat_20260516_092048.csv,0.5669569484905463,0.001036687603070327,0,0,0,0,
zeolite_vacNoHeat_20260516_094231.csv,0.5683032083984797,0.0010399693099438015,0,0,0,0,
zeolite_vacNoHeat_20260516_100413.csv,0.5674733433514425,0.0010380280964020793,0,0,0,0,
zeolite_vacNoHeat_20260516_102555.csv,0.5668594947328989,0.0010364891996866253,0,0,0,0,
zeolite_vacNoHeat_20260516_104736.csv,0.5676469131759743,0.0010383018807126503,0,0,0,0,
zeolite_vacNoHeat_20260516_110920.csv,0.5671429997379964,0.0010372182325155796,0,0,0,0,
zeolite_vacNoHeat_20260516_113103.csv,0.5677670351893993,0.0010386839088635774,0,0,0,0,
zeolite_vacNoHeat_20260516_115242.csv,0.5684188217462951,0.0010397784486255717,0,0,0,0,
zeolite_vacNoHeat_20260516_121423.csv,0.5678098782781268,0.0010383923235258703,0,0,0,0,
zeolite_vacNoHeat_20260516_123603.csv,0.5691212252289573,0.001041456000920429,0,0,0,0,
zeolite_vacNoHeat_20260516_125743.csv,0.5679851463627437,0.0010391246015113707,0,0,0,0,
zeolite_vacNoHeat_20260516_131921.csv,0.5685206059651892,0.0010402083101637726,0,0,0,0,
zeolite_vacNoHeat_20260516_134104.csv,0.5678363922009793,0.0010386491167500885,0,0,0,0,
zeolite_vacNoHeat_20260516_140241.csv,0.5683689515179029,0.001039855000976059,0,0,0,0,
zeolite_vacNoHeat_20260516_142420.csv,0.568843734905698,0.0010407492798126987,0,0,0,0,
zeolite_vacNoHeat_20260516_144557.csv,0.5678173684766054,0.0010386687790959303,0,0,0,0,
zeolite_vacNoHeat_20260516_150737.csv,0.5690313560145548,0.001041303643263421,0,0,0,0,
zeolite_vacNoHeat_20260516_152913.csv,0.5685784880186568,0.0010399673765895058,0,0,0,0,
zeolite_vacNoHeat_20260516_153304.csv,0.5689781904961385,0.002636194887514126,0,0,0,0,
zeolite_vacNoHeat_20260516_155437.csv,0.5685115383208403,0.001040287010036121,0,0,0,0,
zeolite_vacNoHeat_20260516_161614.csv,0.5687407751541624,0.0010406410990195384,0,0,0,0,
zeolite_vacNoHeat_20260516_163750.csv,0.5697219511444643,0.0010428205124333415,0,0,0,0,
zeolite_vacNoHeat_20260516_165930.csv,0.5692076228337223,0.001041233105088974,0,0,0,0,
zeolite_vacNoHeat_20260516_172106.csv,0.5693468312976604,0.001041525114093683,0,0,0,0,
zeolite_vacNoHeat_20260516_174241.csv,0.5705279311208143,0.0010443981711578691,0,0,0,0,
zeolite_vacNoHeat_20260516_180418.csv,0.5695794257854359,0.0010422354275668238,0,0,0,0,
zeolite_vacNoHeat_20260516_182553.csv,0.5697769754294661,0.0010426772070184442,0,0,0,0,
zeolite_vacNoHeat_20260516_184729.csv,0.5688830494249291,0.0010407768764534647,0,0,0,0,
zeolite_vacNoHeat_20260516_190909.csv,0.5691999625453544,0.0010415314089604075,0,0,0,0,
zeolite_vacNoHeat_20260516_193044.csv,0.5693361608727643,0.0010419965919261694,0,0,0,0,
zeolite_vacNoHeat_20260516_195221.csv,0.5692844438421616,0.001041865715516983,0,0,0,0,
zeolite_vacNoHeat_20260516_201400.csv,0.5697417246230018,0.0010427219921380567,0,0,0,0,
zeolite_vacNoHeat_20260516_203542.csv,0.5684462869365812,0.0010398795529603076,0,0,0,0,
zeolite_vacNoHeat_20260516_205720.csv,0.5693004741450686,0.0010416168129809326,0,0,0,0,
zeolite_vacNoHeat_20260516_211857.csv,0.5695868706530826,0.0010422931425686903,0,0,0,0,
zeolite_vacNoHeat_20260516_214035.csv,0.5696170849640433,0.0010424004975911295,0,0,0,0,
zeolite_vacNoHeat_20260516_220212.csv,0.5698048149147389,0.0010427564833203114,0,0,0,0,
zeolite_vacNoHeat_20260516_222348.csv,0.5690212015345721,0.0010410820669774514,0,0,0,0,
zeolite_vacNoHeat_20260516_224526.csv,0.5689750970205859,0.0010413980956415132,0,0,0,0,
zeolite_vacNoHeat_20260516_230705.csv,0.5692415335118212,0.0010417507796666367,0,0,0,0,
zeolite_vacNoHeat_20260516_232847.csv,0.5688010442340848,0.0010408276788406378,0,0,0,0,
zeolite_vacNoHeat_20260516_235030.csv,0.5682205780271345,0.001039725338338031,0,0,0,0,
zeolite_vacNoHeat_20260517_001208.csv,0.5692104965779076,0.0010416839080330583,0,0,0,0,
zeolite_vacNoHeat_20260517_003348.csv,0.5686353623312258,0.0010404489354464332,0,0,0,0,
zeolite_vacNoHeat_20260517_005528.csv,0.5689739345805257,0.0010411856988145525,0,0,0,0,
zeolite_vacNoHeat_20260517_011705.csv,0.5697115373074255,0.00104279846446607,0,0,0,0,
zeolite_vacNoHeat_20260517_013843.csv,0.5682272508867411,0.0010398504794014859,0,0,0,0,
zeolite_vacNoHeat_20260517_020023.csv,0.5685493871431232,0.0010400082840296872,0,0,0,0,
zeolite_vacNoHeat_20260517_022159.csv,0.5698139142597042,0.0010428191198440346,0,0,0,0,
zeolite_vacNoHeat_20260517_024338.csv,0.5688701807007502,0.0010408488785035883,0,0,0,0,
zeolite_vacNoHeat_20260517_030515.csv,0.5690780972176644,0.00104127076646186,0,0,0,0,
zeolite_vacNoHeat_20260517_032654.csv,0.5705167487861088,0.0010444346696440526,0,0,0,0,
zeolite_vacNoHeat_20260517_034829.csv,0.5699488783777612,0.0010433844613689858,0,0,0,0,
zeolite_vacNoHeat_20260517_041006.csv,0.5693863261722226,0.0010420710259347917,0,0,0,0,
zeolite_vacNoHeat_20260517_043145.csv,0.5698184416360415,0.0010429826145516288,0,0,0,0,
zeolite_vacNoHeat_20260517_045318.csv,0.5695102020448608,0.0010425218213067798,0,0,0,0,
zeolite_vacNoHeat_20260517_051455.csv,0.5698097112279132,0.0010430032753006573,0,0,0,0,
zeolite_vacNoHeat_20260517_053635.csv,0.5692545811237021,0.0010415031197827192,0,0,0,0,
zeolite_vacNoHeat_20260517_055809.csv,0.5711200397000107,0.0010456083818933773,0,0,0,0,
zeolite_vacNoHeat_20260517_061945.csv,0.5703188906068443,0.0010438740919300543,0,0,0,0,
zeolite_vacNoHeat_20260517_064120.csv,0.5707880346570178,0.001044994326926574,0,0,0,0,
zeolite_vacNoHeat_20260517_070255.csv,0.5709200351278995,0.00104528007103052,0,0,0,0,
zeolite_vacNoHeat_20260517_072434.csv,0.5697464628282318,0.0010428969734263985,0,0,0,0,
zeolite_vacNoHeat_20260517_074607.csv,0.5706593031615547,0.0010447618767440768,0,0,0,0,
zeolite_vacNoHeat_20260517_080745.csv,0.5697802843202596,0.0010430016017498119,0,0,0,0,
zeolite_vacNoHeat_20260517_082918.csv,0.5701182882937572,0.0010431635466434464,0,0,0,0,
zeolite_vacNoHeat_20260517_085055.csv,0.5708035623827279,0.001044904232234256,0,0,0,0,
zeolite_vacNoHeat_20260517_091229.csv,0.5703181958186149,0.0010439460232249216,0,0,0,0,
zeolite_vacNoHeat_20260517_093405.csv,0.5714040897658995,0.0010463806448847925,0,0,0,0,
zeolite_vacNoHeat_20260517_095545.csv,0.5704254675925027,0.0010441227177415712,0,0,0,0,
zeolite_vacNoHeat_20260517_101722.csv,0.5710161538030787,0.001045337555594199,0,0,0,0,
zeolite_vacNoHeat_20260517_102114.csv,0.5703891754170517,0.002628039419143752,0,0,0,0,
zeolite_vacNoHeat_20260517_104244.csv,0.5702805230161427,0.001043286968906084,0,0,0,0,
zeolite_vacNoHeat_20260517_110421.csv,0.5701405018649541,0.001043519519502699,0,0,0,0,
zeolite_vacNoHeat_20260517_112600.csv,0.5704687873391981,0.0010441508763689529,0,0,0,0,
zeolite_vacNoHeat_20260517_114739.csv,0.5698056204048013,0.0010426153500578503,0,0,0,0,
zeolite_vacNoHeat_20260517_120916.csv,0.5705385828584127,0.001044344004884122,0,0,0,0,
zeolite_vacNoHeat_20260517_123054.csv,0.5697766717451653,0.001042805275404652,0,0,0,0,
zeolite_vacNoHeat_20260517_125231.csv,0.5715872695993525,0.0010464199198686427,0,0,0,0,
zeolite_vacNoHeat_20260517_131410.csv,0.5698540763540288,0.001042820385464533,0,0,0,0,
zeolite_vacNoHeat_20260517_133544.csv,0.5710645982698221,0.0010453787386972735,0,0,0,0,
zeolite_vacNoHeat_20260517_135718.csv,0.5712706937200726,0.0010457253022065419,0,0,0,0,
zeolite_vacNoHeat_20260517_141850.csv,0.5708580192264935,0.0010451414341366583,0,0,0,0,
zeolite_vacNoHeat_20260517_144024.csv,0.5704324705397903,0.0010442830567356555,0,0,0,0,
zeolite_vacNoHeat_20260517_150155.csv,0.571017685074137,0.0010449974147211387,0,0,0,0,
zeolite_vacNoHeat_20260517_152332.csv,0.5703909978680086,0.0010441422545723398,0,0,0,0,
zeolite_vacNoHeat_20260517_154505.csv,0.5713588983083275,0.0010460277905657426,0,0,0,0,
zeolite_vacNoHeat_20260517_160641.csv,0.5710215043136886,0.0010454721082603605,0,0,0,0,
zeolite_vacNoHeat_20260517_162817.csv,0.570272295691409,0.0010438929351625059,0,0,0,0,
zeolite_vacNoHeat_20260517_164956.csv,0.5699303201051769,0.0010429897929699536,0,0,0,0,
zeolite_vacNoHeat_20260517_171130.csv,0.5712587997082144,0.0010458493454944208,0,0,0,0,
zeolite_vacNoHeat_20260517_173307.csv,0.5707787054427139,0.001045007352059236,0,0,0,0,
zeolite_vacNoHeat_20260517_175444.csv,0.5704626982098684,0.0010441409218296623,0,0,0,0,
zeolite_vacNoHeat_20260517_181622.csv,0.570577298713933,0.0010443888549383881,0,0,0,0,
zeolite_vacNoHeat_20260517_183801.csv,0.5714981952091729,0.0010463268911484916,0,0,0,0,
zeolite_vacNoHeat_20260517_185933.csv,0.5712642543528947,0.001045777159869749,0,0,0,0,
zeolite_vacNoHeat_20260517_192107.csv,0.5704116997161004,0.0010439734407943965,0,0,0,0,
zeolite_vacNoHeat_20260517_194241.csv,0.5717832084482175,0.0010468589428201621,0,0,0,0,
zeolite_vacNoHeat_20260517_200418.csv,0.5715429378400422,0.0010463294592917304,0,0,0,0,
zeolite_vacNoHeat_20260517_202554.csv,0.571327163288522,0.001045794976667891,0,0,0,0,
zeolite_vacNoHeat_20260517_204723.csv,0.5721509477086235,0.0010475557199784195,0,0,0,0,
zeolite_vacNoHeat_20260517_210855.csv,0.5710080404714594,0.0010451723522843994,0,0,0,0,
zeolite_vacNoHeat_20260517_213033.csv,0.5706505002783407,0.0010443025796265486,0,0,0,0,
zeolite_vacNoHeat_20260517_215207.csv,0.5716350514921733,0.00104644512549319,0,0,0,0,
zeolite_vacNoHeat_20260517_221340.csv,0.5716188116351115,0.0010465375176068432,0,0,0,0,
zeolite_vacNoHeat_20260517_223515.csv,0.5717320676419013,0.0010467386034744152,0,0,0,0,
zeolite_vacNoHeat_20260517_225647.csv,0.5715715448526637,0.001046414191390566,0,0,0,0,
zeolite_vacNoHeat_20260517_231819.csv,0.5715047775341328,0.0010462987914167427,0,0,0,0,
zeolite_vacNoHeat_20260517_233952.csv,0.572029877343699,0.0010472928814347158,0,0,0,0,
zeolite_vacNoHeat_20260518_000122.csv,0.5707577148384688,0.0010446319841306085,0,0,0,0,
zeolite_vacNoHeat_20260518_002254.csv,0.5709776743764662,0.0010451503509633748,0,0,0,0,
zeolite_vacNoHeat_20260518_004429.csv,0.5706203970755488,0.0010445595811062777,0,0,0,0,
zeolite_vacNoHeat_20260518_010602.csv,0.5715772408464713,0.0010463798755698003,0,0,0,0,
zeolite_vacNoHeat_20260518_012728.csv,0.5714464404699591,0.0010461245326441539,0,0,0,0,
zeolite_vacNoHeat_20260518_014859.csv,0.5720266847480926,0.0010473771461559065,0,0,0,0,
zeolite_vacNoHeat_20260518_021032.csv,0.57235640550976,0.0010481863389570326,0,0,0,0,
zeolite_vacNoHeat_20260518_023205.csv,0.5711746446139183,0.00104597063187003,0,0,0,0,
zeolite_vacNoHeat_20260518_025336.csv,0.5720817881933521,0.0010476305213152966,0,0,0,0,
zeolite_vacNoHeat_20260518_031511.csv,0.5711004250659913,0.0010455607054340745,0,0,0,0,
zeolite_vacNoHeat_20260518_033643.csv,0.5712946002183552,0.0010460925668168417,0,0,0,0,
zeolite_vacNoHeat_20260518_035822.csv,0.5710495100907399,0.0010452660614503968,0,0,0,0,
zeolite_vacNoHeat_20260518_041955.csv,0.5713274923263852,0.0010461168895503146,0,0,0,0,
zeolite_vacNoHeat_20260518_044130.csv,0.5717163676911211,0.0010471146911867446,0,0,0,0,
zeolite_vacNoHeat_20260518_050303.csv,0.5718309343881791,0.001047136795000071,0,0,0,0,
zeolite_vacNoHeat_20260518_052436.csv,0.5719191928256921,0.0010473394091694967,0,0,0,0,
zeolite_vacNoHeat_20260518_054607.csv,0.5718017877213689,0.0010466772916417459,0,0,0,0,
zeolite_vacNoHeat_20260518_060739.csv,0.5723498593295775,0.0010478672148245328,0,0,0,0,
zeolite_vacNoHeat_20260518_062911.csv,0.5722933604931646,0.001047888646149011,0,0,0,0,
zeolite_vacNoHeat_20260518_065041.csv,0.5728182163140744,0.0010492047865933048,0,0,0,0,
zeolite_vacNoHeat_20260518_071215.csv,0.571655313465175,0.0010468337421078193,0,0,0,0,
zeolite_vacNoHeat_20260518_073349.csv,0.5724152347386202,0.001048216272547124,0,0,0,0,
zeolite_vacNoHeat_20260518_075520.csv,0.5725089231035013,0.0010484261789632401,0,0,0,0,
zeolite_vacNoHeat_20260518_081652.csv,0.5715292464074999,0.0010463005038530314,0,0,0,0,
zeolite_vacNoHeat_20260518_083826.csv,0.5714697557393906,0.0010465116895453912,0,0,0,0,
zeolite_vacNoHeat_20260518_085957.csv,0.5726233016451897,0.001048698908858879,0,0,0,0,
zeolite_vacNoHeat_20260518_092127.csv,0.5716862439072098,0.0010467241183377614,0,0,0,0,
zeolite_vacNoHeat_20260518_094259.csv,0.5730965611586564,0.001050024130651049,0,0,0,0,
zeolite_vacNoHeat_20260518_100431.csv,0.5722105687279547,0.001047775726629997,0,0,0,0,
zeolite_vacNoHeat_20260518_102603.csv,0.5727347789370695,0.0010490214601916467,0,0,0,0,
zeolite_vacNoHeat_20260518_104735.csv,0.5719650549417459,0.0010475436475004308,0,0,0,0,
zeolite_vacNoHeat_20260518_110908.csv,0.5719935475003198,0.0010477890646480154,0,0,0,0,
zeolite_vacNoHeat_20260518_113041.csv,0.5727477450474218,0.001049027775838318,0,0,0,0,
zeolite_vacNoHeat_20260518_115216.csv,0.5719044551197773,0.0010475020413128835,0,0,0,0,
zeolite_vacNoHeat_20260518_121350.csv,0.5725401027413063,0.0010485916809134833,0,0,0,0,
zeolite_vacNoHeat_20260518_123522.csv,0.572404769289849,0.001048562503529616,0,0,0,0,
zeolite_vacNoHeat_20260518_125654.csv,0.5718404434431235,0.0010470941211202119,0,0,0,0,
zeolite_vacNoHeat_20260518_131824.csv,0.571905917377336,0.0010474985113093393,0,0,0,0,
zeolite_vacNoHeat_20260518_133955.csv,0.5714493760727887,0.0010464837911226782,0,0,0,0,
zeolite_vacNoHeat_20260518_140125.csv,0.5716748551535402,0.0010464880694125022,0,0,0,0,
zeolite_vacNoHeat_20260518_142259.csv,0.5720826757518214,0.0010477035363567872,0,0,0,0,
zeolite_vacNoHeat_20260518_144432.csv,0.5716606339571509,0.0010471189348523126,0,0,0,0,
zeolite_vacNoHeat_20260518_150610.csv,0.5714893968496642,0.001046328774853776,0,0,0,0,
zeolite_vacNoHeat_20260518_152742.csv,0.570668839111623,0.0010446434799840638,0,0,0,0,
zeolite_vacNoHeat_20260518_154916.csv,0.5708562809030457,0.001045175144442689,0,0,0,0,
zeolite_vacNoHeat_20260518_161050.csv,0.5704658767905032,0.0010440739393087278,0,0,0,0,
